current_speed,current_delay,distance_remaining,historical_delay,previous_station_delay,section_average_speed,weather_factor,congestion_factor,signal_halt_minutes,eta_minutes
70.699,6.667,105.302,11.247,12.558,100.119,1.0,1.08,1.4,110.75
24.075,14.956,146.433,8.032,9.0,99.722,1.18,0.85,7.922,392.514
40.75,8.169,127.761,10.665,0.573,92.702,1.0,1.08,3.895,216.699
41.894,1.887,114.432,9.231,3.456,74.643,1.0,1.0,4.63,169.966
110.622,0.0,78.875,12.462,5.979,65.616,1.18,1.0,0.0,90.226
74.186,0.0,21.84,0.0,2.408,70.845,1.0,1.18,0.0,24.709
37.009,9.419,9.996,8.291,2.267,71.8,1.18,1.0,0.0,31.884
44.925,3.519,86.688,2.992,6.457,97.275,1.18,1.0,4.023,146.145
50.536,14.932,68.074,4.518,0.0,96.044,1.0,1.18,6.639,115.067
52.674,9.031,116.156,8.856,5.096,89.231,1.0,1.0,1.967,141.61
25.744,22.509,152.613,3.238,0.0,45.538,1.0,1.0,4.38,379.352
57.917,12.972,40.879,10.282,0.0,46.165,1.08,1.0,2.998,70.818
86.489,22.272,163.842,7.08,11.175,102.792,1.0,0.85,4.61,119.033
113.025,25.304,13.773,11.01,0.0,71.803,1.0,0.85,4.129,32.634
23.402,9.273,38.487,0.0,2.965,69.579,1.0,1.08,1.13,115.287
21.01,3.886,151.774,11.454,9.841,56.53,1.0,1.08,1.741,479.932
78.918,0.0,93.505,3.1,2.443,71.149,1.18,1.0,3.194,97.373
83.006,8.657,177.513,26.46,0.0,65.347,1.0,1.08,4.168,193.64
114.415,0.0,100.047,0.0,0.0,97.769,1.55,1.08,9.784,118.028
112.313,7.301,113.487,7.582,3.743,42.189,1.0,1.08,0.62,185.602
35.101,13.496,117.517,15.803,0.135,94.171,1.0,1.08,1.445,232.028
111.143,8.503,31.394,22.569,1.201,93.464,1.0,1.0,3.518,31.378
31.147,13.267,145.307,14.864,0.0,62.959,1.08,1.0,3.07,318.399
102.306,30.791,65.596,19.128,4.416,80.817,1.0,0.85,2.762,70.444
23.703,6.217,154.07,10.797,3.731,104.786,1.35,1.0,5.206,525.984
23.091,15.775,174.251,3.028,0.0,55.438,1.0,1.0,1.838,462.746
77.0,14.489,106.47,0.0,3.414,97.523,1.0,1.08,1.313,101.014
69.995,0.0,154.728,4.942,7.459,46.824,1.0,1.0,1.404,205.404
75.754,0.0,19.527,0.0,15.112,96.425,1.0,1.0,0.148,20.016
69.965,6.473,61.905,8.967,11.795,87.048,1.0,1.08,3.453,71.622
100.272,0.0,91.322,0.0,10.836,57.017,1.0,1.18,2.882,118.132
46.764,17.214,159.49,0.0,1.76,88.064,1.0,1.0,2.422,218.814
51.581,15.124,153.42,0.754,1.788,68.835,1.18,1.08,4.163,240.392
54.985,15.52,92.919,0.0,2.894,61.622,1.0,1.18,0.0,131.503
62.942,24.248,89.783,0.0,13.789,72.282,1.0,1.18,3.818,126.797
62.501,10.88,133.126,1.412,0.0,95.349,1.0,0.85,0.622,116.551
54.598,16.749,99.441,2.467,13.503,103.913,1.0,1.18,6.431,150.168
30.025,0.0,37.151,1.514,1.24,67.714,1.0,1.0,0.358,75.846
108.362,29.18,78.705,5.896,14.733,90.474,1.0,1.0,3.474,75.933
113.644,2.703,122.958,10.19,9.519,71.903,1.0,1.0,3.189,110.552
67.161,2.221,147.804,13.126,6.683,100.378,1.0,1.0,3.015,138.775
79.136,23.95,149.879,0.36,11.086,61.854,1.0,1.35,2.25,220.845
112.158,17.426,126.485,12.303,0.232,82.772,1.0,1.0,2.916,107.064
20.739,17.914,134.4,12.15,5.111,104.253,1.0,1.0,1.791,405.01
64.797,14.498,30.244,0.0,0.0,60.869,1.0,1.0,0.0,38.376
93.951,18.192,173.864,0.0,0.0,80.044,1.35,1.18,3.967,230.268
81.392,6.685,17.663,0.0,12.794,41.589,1.0,1.08,4.343,40.897
39.438,21.111,74.25,10.298,8.332,42.841,1.0,1.0,5.578,135.369
75.806,4.795,2.434,4.142,1.152,52.021,1.0,1.0,4.054,13.418
110.446,0.0,111.459,5.848,11.742,76.374,1.08,1.0,1.506,98.518
91.034,10.974,152.112,7.666,5.567,57.743,1.0,1.0,4.033,172.983
90.571,5.167,53.994,19.707,0.891,66.309,1.0,1.0,3.417,56.667
92.673,1.84,108.67,1.579,6.787,89.506,1.0,1.08,0.0,82.111
72.218,6.168,154.143,17.239,2.252,68.836,1.08,1.0,4.994,160.138
77.937,4.95,103.289,5.242,0.652,103.879,1.18,1.0,0.747,100.888
33.696,13.607,3.822,13.39,7.758,79.978,1.18,1.35,0.0,29.105
110.739,0.567,76.457,16.681,4.817,65.259,1.35,1.0,3.89,105.589
33.215,0.624,27.969,0.0,13.534,90.798,1.0,1.0,2.0,58.455
41.523,24.426,88.503,1.072,3.304,53.506,1.55,1.08,5.012,242.043
66.734,0.0,159.219,6.071,3.05,59.552,1.0,1.0,2.494,162.306
106.77,0.319,140.049,0.935,0.0,61.161,1.08,1.18,0.0,179.989
67.729,14.868,2.379,2.259,6.87,76.505,1.0,1.08,1.633,15.846
44.268,1.659,40.241,2.108,7.194,79.108,1.0,1.0,6.896,67.405
53.738,9.565,144.335,9.559,14.829,97.383,1.0,1.0,7.522,179.371
55.023,9.254,59.992,4.61,3.053,43.296,1.55,1.0,2.933,143.309
52.331,11.369,20.028,23.223,3.169,64.314,1.0,1.0,2.294,38.307
37.651,13.921,156.51,0.0,5.954,76.573,1.08,1.0,4.499,283.066
85.725,11.348,51.689,16.719,6.726,43.095,1.55,1.18,2.686,151.444
98.23,5.334,66.726,9.305,6.771,42.809,1.0,1.0,4.518,102.177
107.239,0.0,138.459,15.248,3.392,77.725,1.0,1.0,3.515,112.472
110.96,0.926,40.371,14.785,0.955,92.115,1.0,1.0,4.579,32.503
65.518,10.043,130.079,8.604,12.149,98.295,1.0,1.18,4.053,158.454
75.829,15.804,145.037,9.682,11.349,58.688,1.0,1.0,3.749,166.796
46.925,4.417,24.474,21.06,7.701,45.374,1.0,1.18,4.772,53.613
28.213,13.983,65.333,0.0,4.6,66.898,1.0,1.0,1.884,152.242
63.406,8.712,11.637,18.252,2.966,49.025,1.0,1.0,2.627,30.503
53.843,9.017,151.872,3.606,0.0,88.641,1.0,1.0,4.951,181.003
27.221,6.591,33.654,3.686,0.0,44.615,1.0,1.18,5.656,101.64
95.595,6.323,42.875,5.078,0.893,77.333,1.08,1.0,0.0,41.353
86.582,0.0,157.015,11.432,11.086,102.941,1.0,1.0,3.32,118.341
23.046,15.708,72.478,5.741,14.944,57.642,1.18,1.08,1.129,255.88
74.486,23.678,8.145,12.789,9.4,49.274,1.0,1.0,1.417,31.955
77.645,3.521,71.66,3.007,8.396,52.373,1.55,1.0,2.643,140.087
87.323,0.0,55.873,10.483,16.103,63.94,1.35,1.0,2.574,81.42
62.83,0.247,115.882,15.493,13.398,69.183,1.0,1.35,2.754,161.84
97.797,0.0,126.613,0.0,0.378,62.166,1.18,1.35,0.0,197.545
64.717,0.0,151.621,0.0,3.572,69.19,1.0,1.0,1.934,143.459
77.409,24.902,133.63,4.233,5.705,72.083,1.0,0.85,6.077,118.593
98.404,15.783,69.359,7.62,1.142,45.458,1.08,0.85,0.0,93.851
55.7,0.0,6.972,0.0,4.696,81.833,1.0,1.08,1.936,8.963
102.661,0.0,176.283,4.287,8.488,93.822,1.18,1.0,0.285,134.19
114.095,7.567,3.194,12.027,12.434,96.225,1.08,1.0,2.712,13.815
62.766,0.0,147.742,0.0,10.396,77.763,1.55,1.18,0.557,263.977
97.813,0.0,101.878,5.74,4.909,44.216,1.0,1.35,2.342,194.877
75.825,26.762,51.544,0.0,0.199,44.42,1.0,1.0,3.886,92.111
32.914,0.0,120.685,5.741,9.964,84.869,1.08,1.0,0.0,242.95
94.565,0.0,121.442,0.0,7.073,45.501,1.0,1.18,4.965,198.476
60.546,15.18,132.874,3.292,11.863,82.642,1.0,1.0,2.95,146.667
95.825,2.427,178.307,8.87,1.89,84.58,1.0,1.18,5.948,156.516
54.998,19.723,167.087,0.0,0.0,55.61,1.08,1.18,0.0,246.603
24.627,2.074,77.546,6.691,0.0,63.2,1.08,1.0,0.44,207.946
31.462,6.874,22.115,0.827,0.0,48.497,1.0,1.08,4.513,51.947
108.208,28.629,170.232,3.136,0.758,83.333,1.0,1.0,0.171,141.471
91.414,11.986,27.738,7.736,7.857,51.534,1.35,1.0,5.734,62.152
96.936,5.331,17.85,0.0,8.825,47.276,1.0,1.0,1.837,28.937
27.249,9.825,87.153,13.886,2.492,89.703,1.18,1.08,3.309,258.288
51.295,9.027,77.388,9.042,7.856,61.546,1.08,1.18,4.299,130.957
67.897,0.0,101.418,15.973,0.791,47.393,1.0,1.0,1.531,132.0
32.116,5.421,16.721,1.128,0.0,77.636,1.0,1.35,3.614,50.581
46.306,0.0,152.231,16.618,1.882,86.879,1.55,1.08,1.04,337.147
100.278,8.364,55.517,10.702,6.396,45.127,1.0,1.0,1.639,85.989
67.776,3.493,14.23,13.517,7.059,85.218,1.55,1.0,1.552,29.7
89.642,0.0,107.291,12.352,0.0,52.226,1.0,1.0,3.75,128.299
38.949,21.627,97.38,0.0,15.758,46.527,1.0,1.0,1.913,167.642
41.644,17.939,116.493,4.964,15.688,99.978,1.0,1.08,3.81,202.441
66.245,1.338,86.362,1.852,6.862,88.664,1.35,0.85,1.296,98.168
67.968,0.0,111.462,0.0,0.0,97.024,1.08,1.0,4.884,114.605
79.627,14.574,81.797,5.409,2.527,55.952,1.08,1.0,4.938,110.708
101.234,18.485,67.759,10.33,5.867,59.472,1.55,1.0,4.959,127.385
35.33,3.533,150.126,13.101,1.909,52.179,1.35,1.35,3.509,479.739
43.813,0.002,128.237,12.714,12.751,65.31,1.0,0.85,2.825,156.55
62.258,0.0,42.775,18.7,14.399,83.317,1.35,1.18,0.738,76.853
88.471,23.178,11.029,11.701,0.0,43.291,1.0,1.35,5.59,47.995
93.51,13.185,35.8,11.614,5.2,47.043,1.0,1.18,1.753,70.743
66.322,20.21,70.169,17.568,7.12,65.958,1.0,1.08,5.642,95.271
106.198,3.098,36.131,0.0,0.0,57.538,1.0,1.0,5.564,48.353
26.397,1.433,126.002,14.358,0.0,98.811,1.0,1.08,0.814,311.891
72.136,15.912,127.292,19.957,1.939,76.778,1.18,1.18,1.941,166.561
46.898,4.356,164.067,6.501,7.913,77.078,1.0,0.85,5.844,191.802
111.34,2.265,72.625,4.58,13.54,85.069,1.0,1.0,5.478,64.851
97.975,0.0,82.14,10.542,2.803,41.984,1.0,1.0,1.887,123.246
78.736,0.632,172.943,11.814,4.311,72.708,1.0,1.0,3.325,151.809
43.493,2.978,159.871,1.92,12.257,65.063,1.0,1.0,5.76,230.629
74.788,10.049,174.066,11.248,11.611,104.749,1.35,0.85,4.451,180.008
33.052,11.283,73.67,16.833,0.0,46.652,1.35,1.0,3.183,198.124
87.95,23.039,24.318,0.0,10.288,40.804,1.35,1.0,1.452,71.276
94.134,11.661,26.82,7.296,16.388,40.652,1.08,1.0,2.62,60.667
95.985,24.917,86.387,9.55,0.0,92.88,1.08,1.08,0.152,83.913
70.85,0.0,163.967,0.0,7.677,81.586,1.0,0.85,0.0,118.823
102.19,22.047,25.869,9.864,7.167,71.642,1.08,0.85,3.997,44.172
103.835,0.0,15.002,1.418,0.0,64.074,1.08,1.08,0.0,18.096
46.947,4.439,175.483,11.211,0.0,70.027,1.0,1.18,6.445,280.149
39.7,7.057,179.66,0.0,8.856,51.562,1.08,1.08,0.895,324.863
37.602,0.0,20.405,2.485,1.106,76.111,1.0,1.0,2.399,35.129
99.249,2.702,77.913,23.477,6.667,75.703,1.08,0.85,4.249,72.363
53.467,9.446,139.643,16.638,0.0,99.416,1.0,0.85,0.619,141.12
37.773,13.867,36.028,7.044,14.403,45.257,1.08,1.0,5.005,76.509
114.683,20.779,87.349,7.394,16.296,40.214,1.0,1.08,0.263,158.313
57.952,0.0,83.18,0.0,4.731,90.845,1.0,1.18,3.077,111.547
97.127,0.0,65.796,0.0,0.0,99.277,1.0,1.0,1.332,43.904
51.981,0.244,152.607,7.794,6.476,52.749,1.0,0.85,1.554,156.56
39.776,7.666,21.533,0.0,11.556,84.77,1.0,1.0,4.235,42.154
96.635,0.0,73.539,0.287,11.45,67.878,1.35,1.0,3.291,96.193
42.548,12.93,163.199,11.809,0.0,97.389,1.18,1.18,4.333,334.099
23.756,13.372,159.267,9.264,1.721,86.109,1.08,1.0,3.074,449.773
25.997,0.0,95.686,0.0,5.004,91.509,1.18,1.08,0.526,284.861
50.415,0.0,148.156,11.285,6.527,49.037,1.08,1.35,0.0,272.89
67.314,1.409,14.519,21.415,10.017,93.088,1.0,0.85,8.809,25.042
112.529,5.783,78.893,8.474,0.0,43.499,1.0,1.0,2.748,116.659
97.334,23.517,92.679,8.466,0.625,74.616,1.08,1.08,7.756,114.437
67.576,5.402,127.743,10.38,5.381,59.796,1.0,1.0,3.28,138.073
80.269,9.722,81.319,1.968,5.291,70.588,1.0,1.0,0.714,78.193
83.15,7.25,51.859,0.0,0.0,102.572,1.0,1.08,2.175,49.128
24.122,10.817,157.0,0.713,3.252,63.48,1.08,1.0,2.996,434.69
51.726,14.278,103.678,15.561,12.115,88.438,1.08,1.35,2.39,195.755
42.042,17.835,77.341,0.0,6.727,102.406,1.0,1.18,3.358,148.041
76.991,0.0,169.488,0.0,1.817,89.303,1.35,1.18,0.182,215.175
61.606,0.0,13.315,6.994,14.398,64.119,1.0,0.85,4.146,20.853
63.365,6.71,30.611,5.422,11.724,81.331,1.0,1.0,0.852,37.136
90.23,14.859,92.745,0.0,7.826,66.643,1.0,1.0,0.0,92.753
67.37,2.8,119.003,9.328,0.0,103.341,1.0,1.08,3.152,120.321
66.024,12.569,60.998,16.71,5.807,60.735,1.0,1.08,0.0,78.547
105.55,5.456,108.969,8.143,0.0,93.771,1.0,1.08,2.357,83.969
59.005,9.035,152.844,6.369,14.731,73.577,1.55,0.85,1.834,219.76
82.389,16.749,124.247,0.103,12.472,52.084,1.0,1.0,2.873,161.705
46.829,9.243,8.41,0.0,2.657,89.356,1.0,1.08,0.0,17.029
112.345,7.744,158.057,0.0,0.0,78.208,1.0,1.35,6.79,181.434
90.325,0.0,26.891,0.0,14.986,69.61,1.0,1.08,3.082,32.977
36.51,10.141,124.479,0.755,10.176,66.165,1.08,1.18,1.711,278.092
22.184,0.0,57.291,11.044,0.417,85.114,1.0,1.35,2.618,199.87
98.254,13.92,12.554,6.445,12.556,102.477,1.0,1.0,3.595,24.738
64.003,14.152,43.106,14.444,9.704,90.608,1.0,1.18,3.205,68.191
49.256,9.363,77.32,0.0,1.499,64.454,1.18,1.08,2.419,134.41
84.535,24.751,115.758,12.02,7.398,89.06,1.18,1.0,8.701,125.084
108.682,0.0,48.48,9.576,2.018,77.272,1.0,1.0,1.478,41.143
108.815,0.0,18.598,16.886,5.14,52.457,1.18,1.35,4.508,45.743
29.205,0.0,31.557,4.796,6.823,91.164,1.18,0.85,2.394,72.384
92.098,19.817,131.733,20.827,7.329,57.603,1.0,1.18,0.357,185.421
39.949,4.902,18.271,4.258,2.192,48.975,1.0,1.18,2.526,43.668
30.787,6.488,162.374,5.537,7.782,94.338,1.08,1.08,2.654,381.065
54.246,24.779,15.419,4.148,0.808,48.359,1.08,1.0,5.378,43.219
109.892,10.42,67.066,12.979,11.8,88.637,1.0,1.18,5.547,74.878
83.467,17.596,129.345,2.121,14.061,80.376,1.0,1.08,0.0,119.696
51.298,16.726,137.848,6.858,10.98,53.628,1.0,1.08,2.179,190.544
45.623,17.073,147.431,0.0,0.0,79.783,1.0,1.0,3.451,211.108
76.35,0.0,92.989,0.0,4.301,93.656,1.18,1.0,0.0,86.817
107.975,6.986,10.112,0.0,5.163,72.229,1.0,1.08,5.754,19.331
96.788,17.694,142.329,0.0,1.941,63.446,1.08,1.0,3.889,160.807
106.426,8.903,49.089,5.207,4.178,76.757,1.0,1.18,2.957,57.839
73.989,0.0,166.459,13.403,11.941,96.796,1.0,1.18,5.254,171.881
76.401,0.0,147.172,0.0,0.04,91.035,1.18,1.08,0.461,151.375
33.273,13.779,152.667,7.713,0.0,41.439,1.0,1.0,5.581,290.912
61.243,9.749,178.512,15.956,0.0,77.278,1.0,1.08,2.57,202.123
73.548,0.0,26.222,0.0,10.419,65.814,1.0,1.08,4.105,33.123
55.315,1.073,43.143,1.796,0.0,82.191,1.0,1.0,0.761,47.005
70.461,0.0,168.934,9.601,12.648,101.603,1.0,1.18,6.823,178.748
74.141,8.086,61.83,10.265,0.0,87.184,1.08,1.0,0.0,59.526
89.639,5.498,32.848,0.0,0.0,96.93,1.08,1.18,2.877,37.425
30.115,0.0,153.301,12.896,2.979,54.858,1.0,1.0,4.649,312.668
83.238,0.0,70.968,11.269,4.807,48.407,1.08,1.35,3.392,137.722
51.954,30.292,16.377,1.508,3.592,63.828,1.0,1.0,2.751,43.345
32.906,6.83,25.364,2.338,0.0,96.514,1.08,1.0,2.962,56.552
108.546,21.923,170.632,0.0,9.92,103.525,1.0,1.0,2.286,119.48
39.969,8.234,40.63,0.0,11.625,85.449,1.08,1.0,2.42,72.7
77.752,17.398,104.967,24.698,12.277,90.033,1.0,0.85,0.497,89.761
91.876,2.723,36.48,2.614,12.288,44.401,1.35,1.0,2.444,77.583
108.012,0.0,157.676,22.701,10.387,62.312,1.0,1.0,3.873,162.258
73.23,5.625,13.658,7.576,11.568,76.363,1.0,1.08,0.0,21.635
100.749,0.0,20.77,13.222,9.98,98.796,1.0,1.35,6.229,29.915
69.133,16.212,176.209,17.339,0.0,43.359,1.0,1.18,0.0,302.774
59.138,0.0,2.046,11.265,6.238,86.552,1.0,1.08,0.0,6.874
109.658,8.131,106.013,0.526,8.441,47.881,1.08,1.0,5.181,156.269
42.285,9.435,60.358,0.0,0.0,44.9,1.08,1.08,3.606,110.902
54.274,8.826,7.261,8.156,11.744,91.321,1.0,1.0,1.447,21.981
109.201,8.259,4.098,19.501,2.26,70.216,1.0,1.0,4.856,18.274
79.401,0.0,117.633,5.628,0.896,67.508,1.0,1.35,5.825,149.322
29.212,1.15,54.808,11.081,0.0,61.792,1.35,1.0,0.117,155.442
32.154,1.379,78.406,15.449,12.251,51.569,1.0,1.0,5.153,159.137
72.577,6.555,59.664,26.059,9.249,89.753,1.0,1.0,6.039,68.822
44.775,21.517,54.669,0.0,7.349,52.57,1.18,1.35,2.259,138.795
62.668,0.0,80.608,15.074,0.267,102.962,1.18,1.0,0.0,94.871
108.92,0.0,170.551,5.214,0.0,98.394,1.0,1.0,0.0,105.661
80.905,0.0,53.566,14.31,8.56,103.592,1.0,1.0,0.0,43.285
40.58,15.002,14.901,15.84,7.092,70.726,1.08,1.0,1.769,39.684
33.986,0.0,176.827,15.565,4.456,98.1,1.0,1.0,1.83,319.782
75.972,0.0,14.152,6.51,0.0,65.284,1.55,1.18,4.471,35.712
24.767,4.855,140.383,18.508,2.777,103.1,1.35,1.0,7.923,475.391
93.75,31.566,66.829,0.0,8.465,47.658,1.0,0.85,2.262,97.483
68.065,0.0,142.206,11.38,7.901,77.447,1.08,1.0,2.845,140.836
20.656,28.289,130.868,7.086,14.495,75.077,1.0,1.08,0.576,439.815
22.928,15.093,49.823,16.422,0.0,98.622,1.18,1.0,1.856,169.415
68.98,5.764,168.646,23.714,0.0,68.189,1.18,1.18,0.074,217.936
67.342,5.836,9.828,0.0,5.114,42.828,1.0,1.0,2.791,25.294
22.982,0.0,51.445,0.0,0.0,43.307,1.35,1.0,0.0,172.463
82.73,14.968,152.873,0.033,9.811,81.4,1.08,1.0,5.887,137.714
104.743,16.117,144.398,0.0,4.819,86.012,1.0,1.0,4.631,115.905
71.225,6.78,13.938,11.559,11.251,72.466,1.35,1.08,2.565,34.915
77.414,10.052,32.816,12.962,2.765,72.537,1.0,1.0,2.102,39.73
99.277,27.795,151.662,10.565,3.493,74.07,1.0,0.85,0.0,126.807
40.104,23.905,119.803,7.538,9.396,103.04,1.18,1.0,1.955,236.23
54.521,2.699,49.334,6.107,0.0,93.796,1.08,1.0,1.838,65.76
75.964,20.378,17.044,14.075,4.586,54.994,1.08,1.0,0.388,39.046
62.761,0.0,167.934,12.171,0.0,92.948,1.0,1.18,0.494,193.967
73.403,7.276,91.024,0.0,0.0,48.172,1.0,1.18,0.42,141.385
54.557,6.296,112.931,0.0,4.104,58.689,1.0,1.0,4.971,134.303
48.413,0.0,31.657,12.113,0.0,57.932,1.0,1.08,1.456,44.882
94.445,1.038,95.661,8.406,0.298,55.09,1.0,1.18,4.135,132.414
111.209,18.519,8.661,20.68,4.911,53.141,1.0,1.08,3.324,35.339
42.711,7.98,161.637,10.028,6.843,93.352,1.18,1.0,4.537,282.696
67.668,5.728,95.106,10.876,4.148,61.02,1.0,1.0,3.731,103.706
63.459,18.164,82.958,12.278,3.815,56.442,1.0,1.0,0.012,102.614
81.766,3.067,166.726,1.055,19.67,69.658,1.35,1.0,1.435,206.244
39.317,0.0,128.745,0.0,0.702,94.663,1.08,1.0,2.495,217.41
70.719,5.674,170.13,8.598,10.945,49.156,1.0,1.0,4.617,221.377
32.246,0.0,168.3,3.863,11.344,95.946,1.08,1.0,3.819,348.827
84.98,0.0,26.455,5.804,16.584,74.884,1.0,1.0,6.337,29.069
104.212,0.462,146.652,18.667,5.216,43.16,1.35,1.18,3.842,335.237
25.522,18.164,112.387,0.0,12.493,91.131,1.0,1.35,0.0,374.137
32.218,9.309,144.694,0.202,0.0,90.43,1.08,1.18,2.423,352.625
98.495,2.488,130.716,9.531,10.823,93.008,1.0,1.0,2.986,93.738
113.614,0.0,94.902,3.935,14.459,62.932,1.0,1.0,2.055,95.726
46.269,0.0,116.49,24.704,0.0,55.276,1.0,1.08,1.063,169.878
103.994,5.802,35.754,9.409,4.389,74.399,1.0,0.85,5.21,35.639
90.063,20.491,34.769,10.534,12.203,56.039,1.18,0.85,1.309,58.407
108.148,8.881,6.281,0.437,0.393,53.144,1.0,1.0,2.677,17.573
85.499,15.76,25.001,0.377,0.669,101.016,1.0,1.0,0.503,27.433
62.162,14.423,42.093,2.622,11.922,70.928,1.0,1.0,6.445,62.24
58.597,8.129,160.654,12.597,6.361,46.874,1.0,1.0,0.0,214.27
33.189,8.752,12.479,3.565,1.818,44.483,1.0,1.18,0.813,34.277
61.483,0.0,154.133,4.286,10.341,70.716,1.35,1.18,0.96,246.452
104.034,9.169,149.98,0.0,0.077,76.723,1.0,1.0,4.773,129.891
34.064,0.0,108.703,1.217,1.459,68.704,1.0,1.0,5.498,198.848
28.509,24.016,35.281,13.681,15.191,101.127,1.08,1.18,2.334,119.705
28.44,7.91,51.147,15.005,9.276,40.251,1.0,1.0,0.963,120.655
96.795,22.673,18.537,14.361,12.339,67.196,1.55,1.08,0.917,52.435
34.273,0.0,172.46,12.635,2.189,99.79,1.0,1.08,4.801,337.654
107.565,0.0,87.868,23.7,9.632,60.774,1.0,1.08,2.654,103.746
75.86,14.489,120.477,28.158,0.0,98.468,1.0,1.35,5.834,155.948
46.95,0.0,75.547,0.0,5.981,64.029,1.0,1.0,4.29,102.411
96.325,3.59,41.199,0.0,0.0,81.452,1.08,1.0,5.585,42.33
98.12,1.817,54.81,2.464,7.134,44.229,1.0,1.0,4.184,86.421
91.848,20.567,93.612,15.13,11.017,93.146,1.08,1.0,2.394,88.827
75.092,0.0,75.308,24.752,8.577,61.269,1.35,1.18,2.887,132.034
90.676,1.698,103.348,10.902,4.87,49.974,1.0,1.0,3.706,132.902
28.795,7.044,64.857,16.862,0.8,57.262,1.18,1.0,1.496,169.214
57.667,14.552,14.475,13.663,5.86,42.93,1.18,0.85,3.721,41.728
34.749,16.266,27.408,20.833,6.056,78.372,1.0,1.08,0.28,72.887
38.068,5.094,110.109,9.498,13.878,49.934,1.35,1.0,2.28,249.082
22.43,0.356,122.483,0.0,0.0,92.342,1.0,0.85,0.0,278.104
40.18,0.0,54.342,7.065,3.626,104.917,1.55,1.0,2.004,133.028
113.151,17.37,56.932,0.0,2.578,64.524,1.08,0.85,5.405,66.429
39.984,4.128,30.261,0.164,4.021,66.551,1.0,1.0,0.0,49.569
74.232,0.0,69.107,0.0,0.318,91.529,1.0,1.18,4.176,73.311
97.389,1.737,114.497,21.147,0.0,71.71,1.08,1.08,4.008,121.421
84.792,8.555,36.254,4.203,1.069,70.389,1.08,1.18,4.941,53.057
30.009,3.175,168.847,19.335,0.0,62.973,1.55,1.18,4.493,576.738
72.145,15.189,134.825,0.28,0.0,89.254,1.35,1.08,5.431,186.67
77.387,8.371,160.33,0.0,7.494,104.024,1.35,1.0,0.0,175.722
87.191,6.667,17.429,3.825,0.842,67.111,1.18,1.35,3.296,40.539
102.539,17.519,98.913,14.269,7.461,75.39,1.0,1.18,4.985,113.675
39.332,0.0,109.239,9.47,0.0,102.761,1.0,1.18,5.447,206.869
34.986,4.623,6.949,9.365,5.342,100.475,1.0,1.0,1.118,17.539
40.544,3.421,45.141,12.233,0.0,100.332,1.08,1.08,2.524,86.425
72.565,10.069,88.336,10.734,0.0,45.171,1.0,1.18,1.378,150.915
21.726,16.435,45.59,2.412,0.0,95.131,1.08,1.0,0.0,146.892
20.741,0.0,20.725,0.0,4.878,40.371,1.0,1.0,0.0,62.232
91.987,6.259,153.289,0.938,4.145,101.036,1.0,1.18,4.804,128.635
55.408,0.0,52.673,7.386,10.028,44.727,1.08,1.18,4.311,99.346
32.671,0.0,174.19,19.81,0.0,49.141,1.0,1.08,0.604,347.949
69.369,6.83,99.066,0.541,3.041,95.968,1.0,1.0,0.0,93.116
21.199,17.672,108.854,5.76,1.361,64.353,1.08,1.0,4.809,353.715
53.279,0.0,70.42,15.955,8.462,86.241,1.0,0.85,2.701,73.217
47.563,9.88,163.153,10.66,17.318,74.394,1.0,0.85,2.346,188.986
62.364,19.203,144.97,6.279,8.56,47.203,1.08,1.35,0.452,290.482
51.644,8.389,157.692,7.215,0.0,72.968,1.0,0.85,3.795,168.712
48.392,14.406,145.632,5.075,8.051,71.416,1.08,1.0,1.097,209.947
46.696,20.951,120.324,13.953,5.909,44.827,1.0,1.0,1.184,180.282
47.665,9.272,81.491,16.317,4.979,100.391,1.0,1.08,4.993,124.138
114.638,2.157,71.901,0.0,0.0,82.277,1.0,1.0,0.971,57.448
20.739,15.133,31.089,16.932,9.442,72.341,1.08,1.0,2.314,114.601
85.512,6.02,25.218,4.769,6.997,99.005,1.0,1.18,2.598,33.487
38.567,18.151,7.524,0.0,2.53,64.918,1.0,1.0,3.542,30.0
87.759,12.543,171.272,11.089,0.0,57.756,1.0,1.08,2.304,207.371
97.14,0.0,79.542,6.477,7.962,68.596,1.0,1.35,5.881,106.782
62.544,0.0,6.493,0.366,0.0,82.916,1.0,1.0,5.154,11.211
74.867,8.371,19.764,0.0,7.338,99.404,1.0,1.18,0.886,26.923
105.701,14.203,62.222,6.09,11.017,77.991,1.0,1.0,0.0,59.725
62.736,24.305,15.368,0.0,0.0,59.918,1.0,1.0,3.318,35.28
86.877,8.882,42.941,0.0,8.619,62.75,1.0,1.08,1.952,55.998
34.133,0.0,64.89,0.569,0.0,80.122,1.0,1.18,2.143,137.099
36.592,17.063,32.509,0.0,0.0,69.808,1.0,1.08,1.163,67.44
79.567,26.062,162.403,9.758,5.326,50.622,1.08,1.0,5.099,232.467
92.75,0.398,52.908,12.815,9.967,58.602,1.0,1.0,2.127,59.294
84.318,22.366,44.675,13.08,0.0,48.507,1.0,1.35,4.065,97.781
113.159,9.503,43.772,6.766,5.429,54.674,1.0,1.0,3.855,59.281
38.471,6.482,12.52,23.35,10.068,57.561,1.0,1.18,3.89,40.495
102.998,7.411,32.496,13.925,0.0,53.766,1.0,1.0,2.13,46.286
46.214,24.177,144.26,18.73,2.046,63.647,1.0,1.0,0.961,208.95
